clave,var1(t-48),var2(t-48),var3(t-48),var4(t-48),var5(t-48),var6(t-48),var7(t-48),var8(t-48),obj
2018-01-03 01:00:00,91.0,1937.0,794.0,76.0,0.0,36.0,116.0,festivo,41
2018-01-03 02:00:00,109.0,1507.0,568.0,76.0,0.0,36.0,116.0,festivo,32
2018-01-03 03:00:00,92.0,758.0,199.0,76.0,0.0,36.0,116.0,festivo,29
2018-01-03 04:00:00,98.0,549.0,146.0,76.0,0.0,36.0,116.0,festivo,28
2018-01-03 05:00:00,118.0,467.0,107.0,76.0,0.0,36.0,116.0,festivo,121
2018-01-03 06:00:00,107.0,590.0,148.0,76.0,0.0,36.0,116.0,festivo,362
2018-01-03 07:00:00,69.0,517.0,171.0,76.0,0.0,36.0,116.0,festivo,962
2018-01-03 08:00:00,38.0,413.0,97.0,76.0,0.0,36.0,116.0,festivo,557
2018-01-03 09:00:00,11.0,435.0,94.0,76.0,0.0,36.0,116.0,festivo,612
2018-01-03 10:00:00,34.0,465.0,115.0,76.0,0.0,36.0,116.0,festivo,749
2018-01-03 11:00:00,38.0,782.0,172.0,76.0,0.0,36.0,116.0,festivo,763
2018-01-03 12:00:00,40.0,936.0,326.0,76.0,0.0,36.0,116.0,festivo,757
2018-01-03 13:00:00,82.0,1306.0,481.0,76.0,0.0,36.0,116.0,festivo,931
2018-01-03 14:00:00,7.0,1350.0,566.0,76.0,0.0,36.0,116.0,festivo,741
2018-01-03 15:00:00,49.0,1043.0,217.0,76.0,0.0,36.0,116.0,festivo,692
2018-01-03 16:00:00,98.0,1103.0,265.0,76.0,0.0,36.0,116.0,festivo,769
2018-01-03 17:00:00,129.0,1501.0,401.0,76.0,0.0,36.0,116.0,festivo,846
2018-01-03 18:00:00,116.0,1917.0,555.0,76.0,0.0,36.0,116.0,festivo,843
2018-01-03 19:00:00,121.0,1980.0,491.0,76.0,0.0,36.0,116.0,festivo,756
2018-01-03 20:00:00,291.0,1865.0,463.0,76.0,0.0,36.0,116.0,festivo,622
2018-01-03 21:00:00,87.0,1485.0,396.0,76.0,0.0,36.0,116.0,festivo,345
2018-01-03 22:00:00,68.0,1187.0,208.0,76.0,0.0,36.0,116.0,festivo,244
2018-01-03 23:00:00,61.0,850.0,158.0,76.0,0.0,36.0,116.0,festivo,211
2018-01-04 00:00:00,78.0,478.0,102.0,104.0,0.0,75.0,134.0,laborable,116
2018-01-04 01:00:00,673.0,231.0,64.0,104.0,0.0,75.0,134.0,laborable,58
2018-01-04 02:00:00,452.0,138.0,26.0,104.0,0.0,75.0,134.0,laborable,48
2018-01-04 03:00:00,326.0,84.0,18.0,104.0,0.0,75.0,134.0,laborable,26
2018-01-04 04:00:00,271.0,130.0,20.0,104.0,0.0,75.0,134.0,laborable,26
2018-01-04 05:00:00,383.0,242.0,33.0,104.0,0.0,75.0,134.0,laborable,134
2018-01-04 06:00:00,731.0,725.0,168.0,104.0,0.0,75.0,134.0,laborable,542
2018-01-04 07:00:00,1309.0,1417.0,545.0,104.0,0.0,75.0,134.0,laborable,895
2018-01-04 08:00:00,1604.0,2977.0,996.0,104.0,0.0,75.0,134.0,laborable,561
2018-01-04 09:00:00,1697.0,1990.0,814.0,104.0,0.0,75.0,134.0,laborable,658
2018-01-04 10:00:00,2004.0,2103.0,597.0,104.0,0.0,75.0,134.0,laborable,682
2018-01-04 11:00:00,2433.0,2292.0,617.0,104.0,0.0,75.0,134.0,laborable,714
2018-01-04 12:00:00,2588.0,2182.0,731.0,104.0,0.0,75.0,134.0,laborable,850
2018-01-04 13:00:00,2630.0,2207.0,765.0,104.0,0.0,75.0,134.0,laborable,1021
2018-01-04 14:00:00,2990.0,2162.0,917.0,104.0,0.0,75.0,134.0,laborable,725
2018-01-04 15:00:00,2603.0,1947.0,705.0,104.0,0.0,75.0,134.0,laborable,724
2018-01-04 16:00:00,2621.0,1958.0,638.0,104.0,0.0,75.0,134.0,laborable,793
2018-01-04 17:00:00,2831.0,2134.0,671.0,104.0,0.0,75.0,134.0,laborable,930
2018-01-04 18:00:00,2877.0,2316.0,883.0,104.0,0.0,75.0,134.0,laborable,865
2018-01-04 19:00:00,2904.0,2098.0,803.0,104.0,0.0,75.0,134.0,laborable,840
2018-01-04 20:00:00,2676.0,1960.0,703.0,104.0,0.0,75.0,134.0,laborable,661
2018-01-04 21:00:00,2164.0,1651.0,553.0,104.0,0.0,75.0,134.0,laborable,412
2018-01-04 22:00:00,1689.0,1245.0,295.0,104.0,0.0,75.0,134.0,laborable,269
2018-01-04 23:00:00,1587.0,907.0,207.0,104.0,0.0,75.0,134.0,laborable,242
2018-01-05 00:00:00,1315.0,666.0,171.0,106.0,0.0,76.0,135.0,laborable,184
2018-01-05 01:00:00,805.0,323.0,94.0,106.0,0.0,76.0,135.0,laborable,85
2018-01-05 02:00:00,521.0,197.0,41.0,106.0,0.0,76.0,135.0,laborable,110
2018-01-05 03:00:00,382.0,136.0,32.0,106.0,0.0,76.0,135.0,laborable,41
2018-01-05 04:00:00,329.0,139.0,29.0,106.0,0.0,76.0,135.0,laborable,102
2018-01-05 05:00:00,428.0,258.0,28.0,106.0,0.0,76.0,135.0,laborable,124
2018-01-05 06:00:00,778.0,707.0,121.0,106.0,0.0,76.0,135.0,laborable,332
2018-01-05 07:00:00,1319.0,1452.0,362.0,106.0,0.0,76.0,135.0,laborable,542
2018-01-05 08:00:00,1784.0,2398.0,962.0,106.0,0.0,76.0,135.0,laborable,562
2018-01-05 09:00:00,1918.0,2009.0,557.0,106.0,0.0,76.0,135.0,laborable,617
2018-01-05 10:00:00,2113.0,2120.0,612.0,106.0,0.0,76.0,135.0,laborable,773
2018-01-05 11:00:00,2444.0,2270.0,749.0,106.0,0.0,76.0,135.0,laborable,701
2018-01-05 12:00:00,2576.0,2293.0,763.0,106.0,0.0,76.0,135.0,laborable,951
2018-01-05 13:00:00,2790.0,2216.0,757.0,106.0,0.0,76.0,135.0,laborable,1172
2018-01-05 14:00:00,2944.0,2144.0,931.0,106.0,0.0,76.0,135.0,laborable,951
2018-01-05 15:00:00,2624.0,1888.0,741.0,106.0,0.0,76.0,135.0,laborable,856
2018-01-05 16:00:00,2650.0,1938.0,692.0,106.0,0.0,76.0,135.0,laborable,863
2018-01-05 17:00:00,2903.0,2239.0,769.0,106.0,0.0,76.0,135.0,laborable,722
2018-01-05 18:00:00,2910.0,2392.0,846.0,106.0,0.0,76.0,135.0,laborable,654
2018-01-05 19:00:00,2931.0,2379.0,843.0,106.0,0.0,76.0,135.0,laborable,630
2018-01-05 20:00:00,2700.0,1904.0,756.0,106.0,0.0,76.0,135.0,laborable,542
2018-01-05 21:00:00,2230.0,1624.0,622.0,106.0,0.0,76.0,135.0,laborable,330
2018-01-05 22:00:00,1816.0,1253.0,345.0,106.0,0.0,76.0,135.0,laborable,306
2018-01-05 23:00:00,1582.0,864.0,244.0,106.0,0.0,76.0,135.0,laborable,274
2018-01-06 00:00:00,1481.0,697.0,211.0,108.0,0.0,78.0,137.0,laborable,226
2018-01-06 01:00:00,967.0,326.0,116.0,108.0,0.0,78.0,137.0,laborable,144
2018-01-06 02:00:00,670.0,234.0,58.0,108.0,0.0,78.0,137.0,laborable,102
2018-01-06 03:00:00,525.0,145.0,48.0,108.0,0.0,78.0,137.0,laborable,61
2018-01-06 04:00:00,410.0,129.0,26.0,108.0,0.0,78.0,137.0,laborable,63
2018-01-06 05:00:00,481.0,266.0,26.0,108.0,0.0,78.0,137.0,laborable,105
2018-01-06 06:00:00,801.0,655.0,134.0,108.0,0.0,78.0,137.0,laborable,118
2018-01-06 07:00:00,1312.0,1434.0,542.0,108.0,0.0,78.0,137.0,laborable,113
2018-01-06 08:00:00,1719.0,2438.0,895.0,108.0,0.0,78.0,137.0,laborable,147
2018-01-06 09:00:00,1903.0,1982.0,561.0,108.0,0.0,78.0,137.0,laborable,240
2018-01-06 10:00:00,2155.0,2222.0,658.0,108.0,0.0,78.0,137.0,laborable,356
2018-01-06 11:00:00,2449.0,2332.0,682.0,108.0,0.0,78.0,137.0,laborable,586
2018-01-06 12:00:00,2653.0,2252.0,714.0,108.0,0.0,78.0,137.0,laborable,706
2018-01-06 13:00:00,2790.0,2327.0,850.0,108.0,0.0,78.0,137.0,laborable,662
2018-01-06 14:00:00,2933.0,2335.0,1021.0,108.0,0.0,78.0,137.0,laborable,324
2018-01-06 15:00:00,2796.0,1991.0,725.0,108.0,0.0,78.0,137.0,laborable,359
2018-01-06 16:00:00,2687.0,2003.0,724.0,108.0,0.0,78.0,137.0,laborable,680
2018-01-06 17:00:00,2883.0,2294.0,793.0,108.0,0.0,78.0,137.0,laborable,785
2018-01-06 18:00:00,2818.0,2438.0,930.0,108.0,0.0,78.0,137.0,laborable,642
2018-01-06 19:00:00,2706.0,2393.0,865.0,108.0,0.0,78.0,137.0,laborable,737
2018-01-06 20:00:00,2672.0,2012.0,840.0,108.0,0.0,78.0,137.0,laborable,673
2018-01-06 21:00:00,2302.0,1682.0,661.0,108.0,0.0,78.0,137.0,laborable,456
2018-01-06 22:00:00,1939.0,1420.0,412.0,108.0,0.0,78.0,137.0,laborable,249
2018-01-06 23:00:00,1691.0,1049.0,269.0,108.0,0.0,78.0,137.0,laborable,233
2018-01-07 00:00:00,1775.0,831.0,242.0,86.0,141.0,58.0,115.0,laborable,169
2018-01-07 01:00:00,1495.0,452.0,184.0,86.0,141.0,58.0,115.0,laborable,106
2018-01-07 02:00:00,1181.0,320.0,85.0,86.0,141.0,58.0,115.0,laborable,72
2018-01-07 03:00:00,980.0,229.0,110.0,86.0,141.0,58.0,115.0,laborable,64
2018-01-07 04:00:00,805.0,165.0,41.0,86.0,141.0,58.0,115.0,laborable,68
2018-01-07 05:00:00,759.0,254.0,102.0,86.0,141.0,58.0,115.0,laborable,69
2018-01-07 06:00:00,861.0,691.0,124.0,86.0,141.0,58.0,115.0,laborable,116
2018-01-07 07:00:00,1068.0,1355.0,332.0,86.0,141.0,58.0,115.0,laborable,138
2018-01-07 08:00:00,1351.0,1565.0,542.0,86.0,141.0,58.0,115.0,laborable,178
2018-01-07 09:00:00,1611.0,1856.0,562.0,86.0,141.0,58.0,115.0,laborable,264
2018-01-07 10:00:00,1911.0,1966.0,617.0,86.0,141.0,58.0,115.0,laborable,362
2018-01-07 11:00:00,2178.0,2221.0,773.0,86.0,141.0,58.0,115.0,laborable,491
2018-01-07 12:00:00,2408.0,1969.0,701.0,86.0,141.0,58.0,115.0,laborable,539
2018-01-07 13:00:00,2660.0,2330.0,951.0,86.0,141.0,58.0,115.0,laborable,566
2018-01-07 14:00:00,2772.0,2296.0,1172.0,86.0,141.0,58.0,115.0,laborable,366
2018-01-07 15:00:00,2465.0,1923.0,951.0,86.0,141.0,58.0,115.0,laborable,436
2018-01-07 16:00:00,2409.0,2010.0,856.0,86.0,141.0,58.0,115.0,laborable,581
2018-01-07 17:00:00,2551.0,1876.0,863.0,86.0,141.0,58.0,115.0,laborable,487
2018-01-07 18:00:00,2595.0,1588.0,722.0,86.0,141.0,58.0,115.0,laborable,503
2018-01-07 19:00:00,2431.0,1517.0,654.0,86.0,141.0,58.0,115.0,laborable,473
2018-01-07 20:00:00,2462.0,1725.0,630.0,86.0,141.0,58.0,115.0,laborable,459
2018-01-07 21:00:00,2362.0,1746.0,542.0,86.0,141.0,58.0,115.0,laborable,242
2018-01-07 22:00:00,2077.0,1382.0,330.0,86.0,141.0,58.0,115.0,laborable,201
2018-01-07 23:00:00,1784.0,1001.0,306.0,86.0,141.0,58.0,115.0,laborable,126
2018-01-08 00:00:00,2026.0,1020.0,274.0,40.0,206.0,20.0,61.0,festivo,62
2018-01-08 01:00:00,358.0,786.0,226.0,40.0,206.0,20.0,61.0,festivo,37
2018-01-08 02:00:00,256.0,582.0,144.0,40.0,206.0,20.0,61.0,festivo,26
2018-01-08 03:00:00,193.0,416.0,102.0,40.0,206.0,20.0,61.0,festivo,18
2018-01-08 04:00:00,106.0,359.0,61.0,40.0,206.0,20.0,61.0,festivo,45
2018-01-08 05:00:00,181.0,349.0,63.0,40.0,206.0,20.0,61.0,festivo,138
2018-01-08 06:00:00,159.0,461.0,105.0,40.0,206.0,20.0,61.0,festivo,532
2018-01-08 07:00:00,120.0,431.0,118.0,40.0,206.0,20.0,61.0,festivo,835
2018-01-08 08:00:00,82.0,466.0,113.0,40.0,206.0,20.0,61.0,festivo,688
2018-01-08 09:00:00,64.0,691.0,147.0,40.0,206.0,20.0,61.0,festivo,617
2018-01-08 10:00:00,129.0,885.0,240.0,40.0,206.0,20.0,61.0,festivo,695
2018-01-08 11:00:00,211.0,1128.0,356.0,40.0,206.0,20.0,61.0,festivo,768
2018-01-08 12:00:00,183.0,1379.0,586.0,40.0,206.0,20.0,61.0,festivo,813
2018-01-08 13:00:00,242.0,1829.0,706.0,40.0,206.0,20.0,61.0,festivo,1103
2018-01-08 14:00:00,161.0,1917.0,662.0,40.0,206.0,20.0,61.0,festivo,887
2018-01-08 15:00:00,225.0,1077.0,324.0,40.0,206.0,20.0,61.0,festivo,825
2018-01-08 16:00:00,227.0,1166.0,359.0,40.0,206.0,20.0,61.0,festivo,871
2018-01-08 17:00:00,233.0,1595.0,680.0,40.0,206.0,20.0,61.0,festivo,1128
2018-01-08 18:00:00,249.0,1883.0,785.0,40.0,206.0,20.0,61.0,festivo,1113
2018-01-08 19:00:00,254.0,1886.0,642.0,40.0,206.0,20.0,61.0,festivo,974
2018-01-08 20:00:00,267.0,1845.0,737.0,40.0,206.0,20.0,61.0,festivo,663
2018-01-08 21:00:00,217.0,1685.0,673.0,40.0,206.0,20.0,61.0,festivo,308
2018-01-08 22:00:00,220.0,1521.0,456.0,40.0,206.0,20.0,61.0,festivo,206
2018-01-08 23:00:00,275.0,1029.0,249.0,40.0,206.0,20.0,61.0,festivo,125
2018-01-09 00:00:00,297.0,830.0,233.0,33.0,31.0,16.0,50.0,domingo,67
2018-01-09 01:00:00,227.0,622.0,169.0,33.0,31.0,16.0,50.0,domingo,35
2018-01-09 02:00:00,241.0,405.0,106.0,33.0,31.0,16.0,50.0,domingo,22
2018-01-09 03:00:00,132.0,333.0,72.0,33.0,31.0,16.0,50.0,domingo,39
2018-01-09 04:00:00,153.0,301.0,64.0,33.0,31.0,16.0,50.0,domingo,49
2018-01-09 05:00:00,155.0,344.0,68.0,33.0,31.0,16.0,50.0,domingo,161
2018-01-09 06:00:00,119.0,466.0,69.0,33.0,31.0,16.0,50.0,domingo,564
2018-01-09 07:00:00,98.0,461.0,116.0,33.0,31.0,16.0,50.0,domingo,936
2018-01-09 08:00:00,71.0,561.0,138.0,33.0,31.0,16.0,50.0,domingo,751
2018-01-09 09:00:00,136.0,655.0,178.0,33.0,31.0,16.0,50.0,domingo,740
2018-01-09 10:00:00,176.0,914.0,264.0,33.0,31.0,16.0,50.0,domingo,754
2018-01-09 11:00:00,142.0,1328.0,362.0,33.0,31.0,16.0,50.0,domingo,849
2018-01-09 12:00:00,201.0,1408.0,491.0,33.0,31.0,16.0,50.0,domingo,897
2018-01-09 13:00:00,273.0,1590.0,539.0,33.0,31.0,16.0,50.0,domingo,1136
2018-01-09 14:00:00,189.0,1625.0,566.0,33.0,31.0,16.0,50.0,domingo,922
2018-01-09 15:00:00,458.0,1371.0,366.0,33.0,31.0,16.0,50.0,domingo,953
2018-01-09 16:00:00,248.0,1551.0,436.0,33.0,31.0,16.0,50.0,domingo,992
2018-01-09 17:00:00,452.0,1857.0,581.0,33.0,31.0,16.0,50.0,domingo,1060
2018-01-09 18:00:00,374.0,1895.0,487.0,33.0,31.0,16.0,50.0,domingo,1063
2018-01-09 19:00:00,342.0,1963.0,503.0,33.0,31.0,16.0,50.0,domingo,956
2018-01-09 20:00:00,247.0,2026.0,473.0,33.0,31.0,16.0,50.0,domingo,690
2018-01-09 21:00:00,211.0,1682.0,459.0,33.0,31.0,16.0,50.0,domingo,315
2018-01-09 22:00:00,316.0,1567.0,242.0,33.0,31.0,16.0,50.0,domingo,216
2018-01-09 23:00:00,140.0,1175.0,201.0,33.0,31.0,16.0,50.0,domingo,128
2018-01-10 00:00:00,155.0,908.0,126.0,38.0,0.0,7.0,70.0,laborable,74
2018-01-10 01:00:00,564.0,202.0,62.0,38.0,0.0,7.0,70.0,laborable,39
2018-01-10 02:00:00,364.0,161.0,37.0,38.0,0.0,7.0,70.0,laborable,34
2018-01-10 03:00:00,312.0,117.0,26.0,38.0,0.0,7.0,70.0,laborable,36
2018-01-10 04:00:00,273.0,111.0,18.0,38.0,0.0,7.0,70.0,laborable,37
2018-01-10 05:00:00,380.0,357.0,45.0,38.0,0.0,7.0,70.0,laborable,160
2018-01-10 06:00:00,741.0,826.0,138.0,38.0,0.0,7.0,70.0,laborable,540
2018-01-10 07:00:00,1318.0,1963.0,532.0,38.0,0.0,7.0,70.0,laborable,909
2018-01-10 08:00:00,1734.0,2186.0,835.0,38.0,0.0,7.0,70.0,laborable,762
2018-01-10 09:00:00,1859.0,2386.0,688.0,38.0,0.0,7.0,70.0,laborable,734
2018-01-10 10:00:00,2151.0,2379.0,617.0,38.0,0.0,7.0,70.0,laborable,830
2018-01-10 11:00:00,2422.0,2226.0,695.0,38.0,0.0,7.0,70.0,laborable,824
2018-01-10 12:00:00,2602.0,2140.0,768.0,38.0,0.0,7.0,70.0,laborable,863
2018-01-10 13:00:00,2648.0,2044.0,813.0,38.0,0.0,7.0,70.0,laborable,1143
2018-01-10 14:00:00,2765.0,2104.0,1103.0,38.0,0.0,7.0,70.0,laborable,934
2018-01-10 15:00:00,2469.0,1973.0,887.0,38.0,0.0,7.0,70.0,laborable,954
2018-01-10 16:00:00,2378.0,2052.0,825.0,38.0,0.0,7.0,70.0,laborable,1007
2018-01-10 17:00:00,2737.0,2178.0,871.0,38.0,0.0,7.0,70.0,laborable,1106
2018-01-10 18:00:00,2605.0,2249.0,1128.0,38.0,0.0,7.0,70.0,laborable,1098
2018-01-10 19:00:00,2646.0,2236.0,1113.0,38.0,0.0,7.0,70.0,laborable,1007
2018-01-10 20:00:00,2390.0,2077.0,974.0,38.0,0.0,7.0,70.0,laborable,701
2018-01-10 21:00:00,1938.0,1598.0,663.0,38.0,0.0,7.0,70.0,laborable,333
2018-01-10 22:00:00,1522.0,1290.0,308.0,38.0,0.0,7.0,70.0,laborable,282
2018-01-10 23:00:00,1231.0,835.0,206.0,38.0,0.0,7.0,70.0,laborable,208
2018-01-11 00:00:00,920.0,590.0,125.0,16.0,23.0,-14.0,47.0,laborable,102
2018-01-11 01:00:00,579.0,243.0,67.0,16.0,23.0,-14.0,47.0,laborable,50
2018-01-11 02:00:00,407.0,152.0,35.0,16.0,23.0,-14.0,47.0,laborable,29
2018-01-11 03:00:00,342.0,97.0,22.0,16.0,23.0,-14.0,47.0,laborable,39
2018-01-11 04:00:00,255.0,140.0,39.0,16.0,23.0,-14.0,47.0,laborable,34
2018-01-11 05:00:00,405.0,278.0,49.0,16.0,23.0,-14.0,47.0,laborable,162
2018-01-11 06:00:00,733.0,845.0,161.0,16.0,23.0,-14.0,47.0,laborable,548
2018-01-11 07:00:00,1244.0,1959.0,564.0,16.0,23.0,-14.0,47.0,laborable,907
2018-01-11 08:00:00,1780.0,2425.0,936.0,16.0,23.0,-14.0,47.0,laborable,797
2018-01-11 09:00:00,1824.0,2462.0,751.0,16.0,23.0,-14.0,47.0,laborable,753
2018-01-11 10:00:00,1964.0,2334.0,740.0,16.0,23.0,-14.0,47.0,laborable,660
2018-01-11 11:00:00,2308.0,2140.0,754.0,16.0,23.0,-14.0,47.0,laborable,857
2018-01-11 12:00:00,2500.0,2105.0,849.0,16.0,23.0,-14.0,47.0,laborable,959
2018-01-11 13:00:00,2597.0,2181.0,897.0,16.0,23.0,-14.0,47.0,laborable,1099
2018-01-11 14:00:00,2840.0,2055.0,1136.0,16.0,23.0,-14.0,47.0,laborable,966
2018-01-11 15:00:00,2543.0,1885.0,922.0,16.0,23.0,-14.0,47.0,laborable,882
2018-01-11 16:00:00,2518.0,2012.0,953.0,16.0,23.0,-14.0,47.0,laborable,976
2018-01-11 17:00:00,2705.0,2216.0,992.0,16.0,23.0,-14.0,47.0,laborable,1154
2018-01-11 18:00:00,2341.0,2202.0,1060.0,16.0,23.0,-14.0,47.0,laborable,1205
2018-01-11 19:00:00,2710.0,2209.0,1063.0,16.0,23.0,-14.0,47.0,laborable,1007
2018-01-11 20:00:00,2560.0,2027.0,956.0,16.0,23.0,-14.0,47.0,laborable,771
2018-01-11 21:00:00,2003.0,1726.0,690.0,16.0,23.0,-14.0,47.0,laborable,368
2018-01-11 22:00:00,1512.0,1270.0,315.0,16.0,23.0,-14.0,47.0,laborable,275
2018-01-11 23:00:00,1222.0,784.0,216.0,16.0,23.0,-14.0,47.0,laborable,201
2018-01-12 00:00:00,1107.0,496.0,128.0,51.0,8.0,32.0,70.0,laborable,161
2018-01-12 01:00:00,645.0,217.0,74.0,51.0,8.0,32.0,70.0,laborable,84
2018-01-12 02:00:00,458.0,178.0,39.0,51.0,8.0,32.0,70.0,laborable,65
2018-01-12 03:00:00,329.0,129.0,34.0,51.0,8.0,32.0,70.0,laborable,35
2018-01-12 04:00:00,268.0,90.0,36.0,51.0,8.0,32.0,70.0,laborable,52
2018-01-12 05:00:00,424.0,311.0,37.0,51.0,8.0,32.0,70.0,laborable,175
2018-01-12 06:00:00,723.0,818.0,160.0,51.0,8.0,32.0,70.0,laborable,563
2018-01-12 07:00:00,1283.0,2095.0,540.0,51.0,8.0,32.0,70.0,laborable,942
2018-01-12 08:00:00,1657.0,2330.0,909.0,51.0,8.0,32.0,70.0,laborable,784
2018-01-12 09:00:00,1820.0,2451.0,762.0,51.0,8.0,32.0,70.0,laborable,750
2018-01-12 10:00:00,2011.0,2177.0,734.0,51.0,8.0,32.0,70.0,laborable,899
2018-01-12 11:00:00,2330.0,2171.0,830.0,51.0,8.0,32.0,70.0,laborable,860
2018-01-12 12:00:00,2466.0,2223.0,824.0,51.0,8.0,32.0,70.0,laborable,992
2018-01-12 13:00:00,2678.0,2112.0,863.0,51.0,8.0,32.0,70.0,laborable,1300
2018-01-12 14:00:00,2803.0,2029.0,1143.0,51.0,8.0,32.0,70.0,laborable,1138
2018-01-12 15:00:00,2566.0,2022.0,934.0,51.0,8.0,32.0,70.0,laborable,1087
2018-01-12 16:00:00,2635.0,2041.0,954.0,51.0,8.0,32.0,70.0,laborable,927
2018-01-12 17:00:00,2644.0,2185.0,1007.0,51.0,8.0,32.0,70.0,laborable,947
2018-01-12 18:00:00,2572.0,2321.0,1106.0,51.0,8.0,32.0,70.0,laborable,858
2018-01-12 19:00:00,2752.0,2304.0,1098.0,51.0,8.0,32.0,70.0,laborable,783
2018-01-12 20:00:00,2530.0,2229.0,1007.0,51.0,8.0,32.0,70.0,laborable,695
2018-01-12 21:00:00,2085.0,1775.0,701.0,51.0,8.0,32.0,70.0,laborable,400
2018-01-12 22:00:00,1604.0,1251.0,333.0,51.0,8.0,32.0,70.0,laborable,299
2018-01-12 23:00:00,1852.0,905.0,282.0,51.0,8.0,32.0,70.0,laborable,312
2018-01-13 00:00:00,1476.0,601.0,208.0,58.0,0.0,29.0,88.0,laborable,304
2018-01-13 01:00:00,891.0,271.0,102.0,58.0,0.0,29.0,88.0,laborable,190
2018-01-13 02:00:00,553.0,168.0,50.0,58.0,0.0,29.0,88.0,laborable,148
2018-01-13 03:00:00,418.0,126.0,29.0,58.0,0.0,29.0,88.0,laborable,133
2018-01-13 04:00:00,357.0,125.0,39.0,58.0,0.0,29.0,88.0,laborable,143
2018-01-13 05:00:00,454.0,300.0,34.0,58.0,0.0,29.0,88.0,laborable,118
2018-01-13 06:00:00,767.0,782.0,162.0,58.0,0.0,29.0,88.0,laborable,154
2018-01-13 07:00:00,1277.0,1871.0,548.0,58.0,0.0,29.0,88.0,laborable,269
2018-01-13 08:00:00,1724.0,2432.0,907.0,58.0,0.0,29.0,88.0,laborable,367
2018-01-13 09:00:00,1883.0,2386.0,797.0,58.0,0.0,29.0,88.0,laborable,498
2018-01-13 10:00:00,2153.0,2195.0,753.0,58.0,0.0,29.0,88.0,laborable,609
2018-01-13 11:00:00,2422.0,2137.0,660.0,58.0,0.0,29.0,88.0,laborable,745
2018-01-13 12:00:00,2615.0,2081.0,857.0,58.0,0.0,29.0,88.0,laborable,729
2018-01-13 13:00:00,2740.0,2135.0,959.0,58.0,0.0,29.0,88.0,laborable,729
2018-01-13 14:00:00,2966.0,2123.0,1099.0,58.0,0.0,29.0,88.0,laborable,430
2018-01-13 15:00:00,2589.0,1963.0,966.0,58.0,0.0,29.0,88.0,laborable,470
2018-01-13 16:00:00,2776.0,2104.0,882.0,58.0,0.0,29.0,88.0,laborable,522
2018-01-13 17:00:00,2955.0,2514.0,976.0,58.0,0.0,29.0,88.0,laborable,787
2018-01-13 18:00:00,2774.0,2429.0,1154.0,58.0,0.0,29.0,88.0,laborable,652
2018-01-13 19:00:00,2804.0,2300.0,1205.0,58.0,0.0,29.0,88.0,laborable,559
2018-01-13 20:00:00,2801.0,2356.0,1007.0,58.0,0.0,29.0,88.0,laborable,565
2018-01-13 21:00:00,2250.0,1896.0,771.0,58.0,0.0,29.0,88.0,laborable,387
2018-01-13 22:00:00,1843.0,1379.0,368.0,58.0,0.0,29.0,88.0,laborable,258
2018-01-13 23:00:00,1562.0,1027.0,275.0,58.0,0.0,29.0,88.0,laborable,333
2018-01-14 00:00:00,1504.0,725.0,201.0,38.0,0.0,-3.0,79.0,laborable,233
2018-01-14 01:00:00,1117.0,378.0,161.0,38.0,0.0,-3.0,79.0,laborable,186
2018-01-14 02:00:00,852.0,244.0,84.0,38.0,0.0,-3.0,79.0,laborable,159
2018-01-14 03:00:00,648.0,201.0,65.0,38.0,0.0,-3.0,79.0,laborable,98
2018-01-14 04:00:00,515.0,142.0,35.0,38.0,0.0,-3.0,79.0,laborable,105
2018-01-14 05:00:00,590.0,289.0,52.0,38.0,0.0,-3.0,79.0,laborable,129
2018-01-14 06:00:00,859.0,895.0,175.0,38.0,0.0,-3.0,79.0,laborable,146
2018-01-14 07:00:00,1294.0,2002.0,563.0,38.0,0.0,-3.0,79.0,laborable,148
2018-01-14 08:00:00,1720.0,2325.0,942.0,38.0,0.0,-3.0,79.0,laborable,233
2018-01-14 09:00:00,1871.0,2479.0,784.0,38.0,0.0,-3.0,79.0,laborable,365
2018-01-14 10:00:00,2157.0,2234.0,750.0,38.0,0.0,-3.0,79.0,laborable,485
2018-01-14 11:00:00,2397.0,2308.0,899.0,38.0,0.0,-3.0,79.0,laborable,600
2018-01-14 12:00:00,2521.0,2377.0,860.0,38.0,0.0,-3.0,79.0,laborable,715
2018-01-14 13:00:00,2760.0,2443.0,992.0,38.0,0.0,-3.0,79.0,laborable,707
2018-01-14 14:00:00,3016.0,2351.0,1300.0,38.0,0.0,-3.0,79.0,laborable,332
2018-01-14 15:00:00,2573.0,2447.0,1138.0,38.0,0.0,-3.0,79.0,laborable,439
2018-01-14 16:00:00,2520.0,2359.0,1087.0,38.0,0.0,-3.0,79.0,laborable,552
2018-01-14 17:00:00,2871.0,2367.0,927.0,38.0,0.0,-3.0,79.0,laborable,524
2018-01-14 18:00:00,2826.0,2325.0,947.0,38.0,0.0,-3.0,79.0,laborable,527
2018-01-14 19:00:00,2555.0,2489.0,858.0,38.0,0.0,-3.0,79.0,laborable,528
2018-01-14 20:00:00,2555.0,2638.0,783.0,38.0,0.0,-3.0,79.0,laborable,511
2018-01-14 21:00:00,2436.0,2299.0,695.0,38.0,0.0,-3.0,79.0,laborable,320
2018-01-14 22:00:00,2128.0,1578.0,400.0,38.0,0.0,-3.0,79.0,laborable,189
2018-01-14 23:00:00,1781.0,1246.0,299.0,38.0,0.0,-3.0,79.0,laborable,101
