clave,var1(t-72),var2(t-72),var3(t-72),var4(t-72),var5(t-72),var6(t-72),var7(t-72),var8(t-72),obj
2018-01-04 01:00:00,799,1442.0,658.0,76.0,0.0,36.0,116.0,festivo,59
2018-01-04 02:00:00,894,903.0,458.0,76.0,0.0,36.0,116.0,festivo,29
2018-01-04 03:00:00,760,397.0,190.0,76.0,0.0,36.0,116.0,festivo,29
2018-01-04 04:00:00,669,312.0,147.0,76.0,0.0,36.0,116.0,festivo,41
2018-01-04 05:00:00,665,299.0,124.0,76.0,0.0,36.0,116.0,festivo,155
2018-01-04 06:00:00,532,362.0,129.0,76.0,0.0,36.0,116.0,festivo,436
2018-01-04 07:00:00,453,415.0,122.0,76.0,0.0,36.0,116.0,festivo,674
2018-01-04 08:00:00,326,282.0,111.0,76.0,0.0,36.0,116.0,festivo,674
2018-01-04 09:00:00,303,176.0,88.0,76.0,0.0,36.0,116.0,festivo,674
2018-01-04 10:00:00,326,223.0,108.0,76.0,0.0,36.0,116.0,festivo,779
2018-01-04 11:00:00,489,321.0,170.0,76.0,0.0,36.0,116.0,festivo,808
2018-01-04 12:00:00,567,502.0,258.0,76.0,0.0,36.0,116.0,festivo,859
2018-01-04 13:00:00,649,787.0,417.0,76.0,0.0,36.0,116.0,festivo,843
2018-01-04 14:00:00,574,917.0,468.0,76.0,0.0,36.0,116.0,festivo,645
2018-01-04 15:00:00,554,444.0,201.0,76.0,0.0,36.0,116.0,festivo,673
2018-01-04 16:00:00,603,551.0,243.0,76.0,0.0,36.0,116.0,festivo,818
2018-01-04 17:00:00,703,766.0,349.0,76.0,0.0,36.0,116.0,festivo,919
2018-01-04 18:00:00,1096,909.0,430.0,76.0,0.0,36.0,116.0,festivo,872
2018-01-04 19:00:00,1261,763.0,591.0,76.0,0.0,36.0,116.0,festivo,647
2018-01-04 20:00:00,1106,714.0,436.0,76.0,0.0,36.0,116.0,festivo,502
2018-01-04 21:00:00,844,636.0,309.0,76.0,0.0,36.0,116.0,festivo,334
2018-01-04 22:00:00,663,447.0,191.0,76.0,0.0,36.0,116.0,festivo,236
2018-01-04 23:00:00,475,324.0,138.0,76.0,0.0,36.0,116.0,festivo,192
2018-01-05 00:00:00,321,240.0,90.0,104.0,0.0,75.0,134.0,laborable,109
2018-01-05 01:00:00,377,92.0,42.0,104.0,0.0,75.0,134.0,laborable,71
2018-01-05 02:00:00,266,61.0,33.0,104.0,0.0,75.0,134.0,laborable,61
2018-01-05 03:00:00,146,38.0,19.0,104.0,0.0,75.0,134.0,laborable,49
2018-01-05 04:00:00,217,34.0,19.0,104.0,0.0,75.0,134.0,laborable,52
2018-01-05 05:00:00,295,101.0,37.0,104.0,0.0,75.0,134.0,laborable,170
2018-01-05 06:00:00,498,251.0,157.0,104.0,0.0,75.0,134.0,laborable,449
2018-01-05 07:00:00,1510,822.0,615.0,104.0,0.0,75.0,134.0,laborable,654
2018-01-05 08:00:00,1891,2431.0,1039.0,104.0,0.0,75.0,134.0,laborable,652
2018-01-05 09:00:00,1821,1962.0,583.0,104.0,0.0,75.0,134.0,laborable,672
2018-01-05 10:00:00,1767,1065.0,636.0,104.0,0.0,75.0,134.0,laborable,801
2018-01-05 11:00:00,1724,1321.0,726.0,104.0,0.0,75.0,134.0,laborable,846
2018-01-05 12:00:00,1870,1473.0,733.0,104.0,0.0,75.0,134.0,laborable,957
2018-01-05 13:00:00,1321,1547.0,703.0,104.0,0.0,75.0,134.0,laborable,1000
2018-01-05 14:00:00,2041,1738.0,731.0,104.0,0.0,75.0,134.0,laborable,887
2018-01-05 15:00:00,1745,1329.0,648.0,104.0,0.0,75.0,134.0,laborable,689
2018-01-05 16:00:00,1742,1277.0,617.0,104.0,0.0,75.0,134.0,laborable,760
2018-01-05 17:00:00,1217,1560.0,707.0,104.0,0.0,75.0,134.0,laborable,775
2018-01-05 18:00:00,1396,1684.0,832.0,104.0,0.0,75.0,134.0,laborable,676
2018-01-05 19:00:00,1313,1532.0,729.0,104.0,0.0,75.0,134.0,laborable,636
2018-01-05 20:00:00,1248,1295.0,587.0,104.0,0.0,75.0,134.0,laborable,509
2018-01-05 21:00:00,1095,950.0,451.0,104.0,0.0,75.0,134.0,laborable,340
2018-01-05 22:00:00,904,655.0,296.0,104.0,0.0,75.0,134.0,laborable,295
2018-01-05 23:00:00,1078,484.0,204.0,104.0,0.0,75.0,134.0,laborable,221
2018-01-06 00:00:00,558,384.0,136.0,106.0,0.0,76.0,135.0,laborable,178
2018-01-06 01:00:00,357,204.0,59.0,106.0,0.0,76.0,135.0,laborable,125
2018-01-06 02:00:00,255,106.0,46.0,106.0,0.0,76.0,135.0,laborable,73
2018-01-06 03:00:00,221,62.0,33.0,106.0,0.0,76.0,135.0,laborable,56
2018-01-06 04:00:00,288,62.0,28.0,106.0,0.0,76.0,135.0,laborable,72
2018-01-06 05:00:00,297,95.0,49.0,106.0,0.0,76.0,135.0,laborable,77
2018-01-06 06:00:00,443,268.0,157.0,106.0,0.0,76.0,135.0,laborable,72
2018-01-06 07:00:00,1657,1374.0,395.0,106.0,0.0,76.0,135.0,laborable,96
2018-01-06 08:00:00,1931,2442.0,684.0,106.0,0.0,76.0,135.0,laborable,183
2018-01-06 09:00:00,1872,2095.0,656.0,106.0,0.0,76.0,135.0,laborable,230
2018-01-06 10:00:00,1845,1180.0,659.0,106.0,0.0,76.0,135.0,laborable,377
2018-01-06 11:00:00,1874,1435.0,764.0,106.0,0.0,76.0,135.0,laborable,541
2018-01-06 12:00:00,1907,1562.0,782.0,106.0,0.0,76.0,135.0,laborable,648
2018-01-06 13:00:00,1328,1689.0,798.0,106.0,0.0,76.0,135.0,laborable,612
2018-01-06 14:00:00,1365,1915.0,794.0,106.0,0.0,76.0,135.0,laborable,273
2018-01-06 15:00:00,1186,1375.0,655.0,106.0,0.0,76.0,135.0,laborable,335
2018-01-06 16:00:00,1715,1517.0,689.0,106.0,0.0,76.0,135.0,laborable,551
2018-01-06 17:00:00,1326,1687.0,822.0,106.0,0.0,76.0,135.0,laborable,632
2018-01-06 18:00:00,1387,2063.0,887.0,106.0,0.0,76.0,135.0,laborable,495
2018-01-06 19:00:00,1338,1749.0,830.0,106.0,0.0,76.0,135.0,laborable,517
2018-01-06 20:00:00,1394,1334.0,632.0,106.0,0.0,76.0,135.0,laborable,474
2018-01-06 21:00:00,1146,1144.0,474.0,106.0,0.0,76.0,135.0,laborable,365
2018-01-06 22:00:00,1050,705.0,327.0,106.0,0.0,76.0,135.0,laborable,227
2018-01-06 23:00:00,849,552.0,230.0,106.0,0.0,76.0,135.0,laborable,195
2018-01-07 00:00:00,645,453.0,176.0,108.0,0.0,78.0,137.0,laborable,129
2018-01-07 01:00:00,440,261.0,78.0,108.0,0.0,78.0,137.0,laborable,96
2018-01-07 02:00:00,332,106.0,59.0,108.0,0.0,78.0,137.0,laborable,61
2018-01-07 03:00:00,246,95.0,29.0,108.0,0.0,78.0,137.0,laborable,56
2018-01-07 04:00:00,235,91.0,29.0,108.0,0.0,78.0,137.0,laborable,44
2018-01-07 05:00:00,345,135.0,41.0,108.0,0.0,78.0,137.0,laborable,69
2018-01-07 06:00:00,729,290.0,155.0,108.0,0.0,78.0,137.0,laborable,86
2018-01-07 07:00:00,1612,1443.0,436.0,108.0,0.0,78.0,137.0,laborable,108
2018-01-07 08:00:00,1831,2255.0,674.0,108.0,0.0,78.0,137.0,laborable,170
2018-01-07 09:00:00,1847,1286.0,674.0,108.0,0.0,78.0,137.0,laborable,263
2018-01-07 10:00:00,1149,1184.0,674.0,108.0,0.0,78.0,137.0,laborable,340
2018-01-07 11:00:00,1228,1492.0,779.0,108.0,0.0,78.0,137.0,laborable,503
2018-01-07 12:00:00,1326,1560.0,808.0,108.0,0.0,78.0,137.0,laborable,577
2018-01-07 13:00:00,1442,1828.0,859.0,108.0,0.0,78.0,137.0,laborable,555
2018-01-07 14:00:00,1465,1977.0,843.0,108.0,0.0,78.0,137.0,laborable,334
2018-01-07 15:00:00,1275,1497.0,645.0,108.0,0.0,78.0,137.0,laborable,388
2018-01-07 16:00:00,1186,1521.0,673.0,108.0,0.0,78.0,137.0,laborable,453
2018-01-07 17:00:00,1343,1762.0,818.0,108.0,0.0,78.0,137.0,laborable,474
2018-01-07 18:00:00,1373,1835.0,919.0,108.0,0.0,78.0,137.0,laborable,460
2018-01-07 19:00:00,1322,1701.0,872.0,108.0,0.0,78.0,137.0,laborable,407
2018-01-07 20:00:00,1286,1592.0,647.0,108.0,0.0,78.0,137.0,laborable,320
2018-01-07 21:00:00,1194,1083.0,502.0,108.0,0.0,78.0,137.0,laborable,214
2018-01-07 22:00:00,1081,792.0,334.0,108.0,0.0,78.0,137.0,laborable,136
2018-01-07 23:00:00,963,607.0,236.0,108.0,0.0,78.0,137.0,laborable,97
2018-01-08 00:00:00,825,579.0,192.0,86.0,141.0,58.0,115.0,laborable,40
2018-01-08 01:00:00,527,331.0,109.0,86.0,141.0,58.0,115.0,laborable,32
2018-01-08 02:00:00,381,195.0,71.0,86.0,141.0,58.0,115.0,laborable,28
2018-01-08 03:00:00,356,151.0,61.0,86.0,141.0,58.0,115.0,laborable,26
2018-01-08 04:00:00,336,144.0,49.0,86.0,141.0,58.0,115.0,laborable,59
2018-01-08 05:00:00,396,172.0,52.0,86.0,141.0,58.0,115.0,laborable,185
2018-01-08 06:00:00,708,308.0,170.0,86.0,141.0,58.0,115.0,laborable,678
2018-01-08 07:00:00,817,903.0,449.0,86.0,141.0,58.0,115.0,laborable,1079
2018-01-08 08:00:00,915,1251.0,654.0,86.0,141.0,58.0,115.0,laborable,857
2018-01-08 09:00:00,972,1210.0,652.0,86.0,141.0,58.0,115.0,laborable,776
2018-01-08 10:00:00,1075,1188.0,672.0,86.0,141.0,58.0,115.0,laborable,789
2018-01-08 11:00:00,1151,1449.0,801.0,86.0,141.0,58.0,115.0,laborable,848
2018-01-08 12:00:00,1186,1532.0,846.0,86.0,141.0,58.0,115.0,laborable,789
2018-01-08 13:00:00,1349,1983.0,957.0,86.0,141.0,58.0,115.0,laborable,839
2018-01-08 14:00:00,1440,1976.0,1000.0,86.0,141.0,58.0,115.0,laborable,802
2018-01-08 15:00:00,1643,1707.0,887.0,86.0,141.0,58.0,115.0,laborable,858
2018-01-08 16:00:00,1478,1471.0,689.0,86.0,141.0,58.0,115.0,laborable,949
2018-01-08 17:00:00,1554,1582.0,760.0,86.0,141.0,58.0,115.0,laborable,1123
2018-01-08 18:00:00,8,1437.0,775.0,86.0,141.0,58.0,115.0,laborable,973
2018-01-08 19:00:00,8,1176.0,676.0,86.0,141.0,58.0,115.0,laborable,668
2018-01-08 20:00:00,1609,1194.0,636.0,86.0,141.0,58.0,115.0,laborable,460
2018-01-08 21:00:00,1597,1030.0,509.0,86.0,141.0,58.0,115.0,laborable,302
2018-01-08 22:00:00,1387,790.0,340.0,86.0,141.0,58.0,115.0,laborable,149
2018-01-08 23:00:00,1218,595.0,295.0,86.0,141.0,58.0,115.0,laborable,108
2018-01-09 00:00:00,1352,599.0,221.0,40.0,206.0,20.0,61.0,festivo,63
2018-01-09 01:00:00,797,439.0,178.0,40.0,206.0,20.0,61.0,festivo,34
2018-01-09 02:00:00,686,308.0,125.0,40.0,206.0,20.0,61.0,festivo,29
2018-01-09 03:00:00,629,232.0,73.0,40.0,206.0,20.0,61.0,festivo,23
2018-01-09 04:00:00,584,208.0,56.0,40.0,206.0,20.0,61.0,festivo,51
2018-01-09 05:00:00,493,201.0,72.0,40.0,206.0,20.0,61.0,festivo,195
2018-01-09 06:00:00,407,275.0,77.0,40.0,206.0,20.0,61.0,festivo,612
2018-01-09 07:00:00,409,190.0,72.0,40.0,206.0,20.0,61.0,festivo,1036
2018-01-09 08:00:00,375,200.0,96.0,40.0,206.0,20.0,61.0,festivo,942
2018-01-09 09:00:00,369,298.0,183.0,40.0,206.0,20.0,61.0,festivo,726
2018-01-09 10:00:00,399,471.0,230.0,40.0,206.0,20.0,61.0,festivo,865
2018-01-09 11:00:00,620,645.0,377.0,40.0,206.0,20.0,61.0,festivo,877
2018-01-09 12:00:00,616,834.0,541.0,40.0,206.0,20.0,61.0,festivo,870
2018-01-09 13:00:00,686,1145.0,648.0,40.0,206.0,20.0,61.0,festivo,840
2018-01-09 14:00:00,419,1108.0,612.0,40.0,206.0,20.0,61.0,festivo,864
2018-01-09 15:00:00,0,663.0,273.0,40.0,206.0,20.0,61.0,festivo,901
2018-01-09 16:00:00,1520,815.0,335.0,40.0,206.0,20.0,61.0,festivo,1042
2018-01-09 17:00:00,700,1237.0,551.0,40.0,206.0,20.0,61.0,festivo,1137
2018-01-09 18:00:00,878,1170.0,632.0,40.0,206.0,20.0,61.0,festivo,1230
2018-01-09 19:00:00,815,1003.0,495.0,40.0,206.0,20.0,61.0,festivo,930
2018-01-09 20:00:00,959,963.0,517.0,40.0,206.0,20.0,61.0,festivo,497
2018-01-09 21:00:00,926,938.0,474.0,40.0,206.0,20.0,61.0,festivo,296
2018-01-09 22:00:00,837,720.0,365.0,40.0,206.0,20.0,61.0,festivo,148
2018-01-09 23:00:00,744,596.0,227.0,40.0,206.0,20.0,61.0,festivo,134
2018-01-10 00:00:00,656,471.0,195.0,33.0,31.0,16.0,50.0,domingo,57
2018-01-10 01:00:00,706,334.0,129.0,33.0,31.0,16.0,50.0,domingo,40
2018-01-10 02:00:00,572,236.0,96.0,33.0,31.0,16.0,50.0,domingo,23
2018-01-10 03:00:00,519,162.0,61.0,33.0,31.0,16.0,50.0,domingo,25
2018-01-10 04:00:00,471,154.0,56.0,33.0,31.0,16.0,50.0,domingo,47
2018-01-10 05:00:00,482,190.0,44.0,33.0,31.0,16.0,50.0,domingo,179
2018-01-10 06:00:00,451,255.0,69.0,33.0,31.0,16.0,50.0,domingo,627
2018-01-10 07:00:00,378,179.0,86.0,33.0,31.0,16.0,50.0,domingo,1107
2018-01-10 08:00:00,364,199.0,108.0,33.0,31.0,16.0,50.0,domingo,946
2018-01-10 09:00:00,353,300.0,170.0,33.0,31.0,16.0,50.0,domingo,773
2018-01-10 10:00:00,488,478.0,263.0,33.0,31.0,16.0,50.0,domingo,860
2018-01-10 11:00:00,5579,637.0,340.0,33.0,31.0,16.0,50.0,domingo,842
2018-01-10 12:00:00,764,887.0,503.0,33.0,31.0,16.0,50.0,domingo,888
2018-01-10 13:00:00,868,1076.0,577.0,33.0,31.0,16.0,50.0,domingo,835
2018-01-10 14:00:00,845,1109.0,555.0,33.0,31.0,16.0,50.0,domingo,816
2018-01-10 15:00:00,681,809.0,334.0,33.0,31.0,16.0,50.0,domingo,889
2018-01-10 16:00:00,787,880.0,388.0,33.0,31.0,16.0,50.0,domingo,1030
2018-01-10 17:00:00,839,1036.0,453.0,33.0,31.0,16.0,50.0,domingo,1203
2018-01-10 18:00:00,812,972.0,474.0,33.0,31.0,16.0,50.0,domingo,1023
2018-01-10 19:00:00,820,947.0,460.0,33.0,31.0,16.0,50.0,domingo,746
2018-01-10 20:00:00,750,861.0,407.0,33.0,31.0,16.0,50.0,domingo,506
2018-01-10 21:00:00,782,717.0,320.0,33.0,31.0,16.0,50.0,domingo,296
2018-01-10 22:00:00,709,493.0,214.0,33.0,31.0,16.0,50.0,domingo,201
2018-01-10 23:00:00,613,419.0,136.0,33.0,31.0,16.0,50.0,domingo,175
2018-01-11 00:00:00,383,248.0,97.0,38.0,0.0,7.0,70.0,laborable,75
2018-01-11 01:00:00,308,96.0,40.0,38.0,0.0,7.0,70.0,laborable,39
2018-01-11 02:00:00,209,59.0,32.0,38.0,0.0,7.0,70.0,laborable,28
2018-01-11 03:00:00,170,59.0,28.0,38.0,0.0,7.0,70.0,laborable,20
2018-01-11 04:00:00,186,42.0,26.0,38.0,0.0,7.0,70.0,laborable,63
2018-01-11 05:00:00,282,91.0,59.0,38.0,0.0,7.0,70.0,laborable,201
2018-01-11 06:00:00,531,286.0,185.0,38.0,0.0,7.0,70.0,laborable,630
2018-01-11 07:00:00,1121,1406.0,678.0,38.0,0.0,7.0,70.0,laborable,1099
2018-01-11 08:00:00,1474,2134.0,1079.0,38.0,0.0,7.0,70.0,laborable,910
2018-01-11 09:00:00,1290,1801.0,857.0,38.0,0.0,7.0,70.0,laborable,750
2018-01-11 10:00:00,1197,1269.0,776.0,38.0,0.0,7.0,70.0,laborable,817
2018-01-11 11:00:00,1831,1445.0,789.0,38.0,0.0,7.0,70.0,laborable,864
2018-01-11 12:00:00,1287,1537.0,848.0,38.0,0.0,7.0,70.0,laborable,871
2018-01-11 13:00:00,1298,1573.0,789.0,38.0,0.0,7.0,70.0,laborable,851
2018-01-11 14:00:00,1367,2003.0,839.0,38.0,0.0,7.0,70.0,laborable,893
2018-01-11 15:00:00,1297,1717.0,802.0,38.0,0.0,7.0,70.0,laborable,925
2018-01-11 16:00:00,1219,1696.0,858.0,38.0,0.0,7.0,70.0,laborable,1071
2018-01-11 17:00:00,1297,1903.0,949.0,38.0,0.0,7.0,70.0,laborable,1156
2018-01-11 18:00:00,1453,2047.0,1123.0,38.0,0.0,7.0,70.0,laborable,1054
2018-01-11 19:00:00,1360,1937.0,973.0,38.0,0.0,7.0,70.0,laborable,774
2018-01-11 20:00:00,1122,1625.0,668.0,38.0,0.0,7.0,70.0,laborable,543
2018-01-11 21:00:00,1015,1092.0,460.0,38.0,0.0,7.0,70.0,laborable,300
2018-01-11 22:00:00,820,700.0,302.0,38.0,0.0,7.0,70.0,laborable,202
2018-01-11 23:00:00,664,445.0,149.0,38.0,0.0,7.0,70.0,laborable,151
2018-01-12 00:00:00,477,286.0,108.0,16.0,23.0,-14.0,47.0,laborable,85
2018-01-12 01:00:00,289,115.0,63.0,16.0,23.0,-14.0,47.0,laborable,50
2018-01-12 02:00:00,228,88.0,34.0,16.0,23.0,-14.0,47.0,laborable,34
2018-01-12 03:00:00,160,66.0,29.0,16.0,23.0,-14.0,47.0,laborable,24
2018-01-12 04:00:00,179,63.0,23.0,16.0,23.0,-14.0,47.0,laborable,61
2018-01-12 05:00:00,259,87.0,51.0,16.0,23.0,-14.0,47.0,laborable,197
2018-01-12 06:00:00,552,300.0,195.0,16.0,23.0,-14.0,47.0,laborable,647
2018-01-12 07:00:00,1060,1423.0,612.0,16.0,23.0,-14.0,47.0,laborable,1008
2018-01-12 08:00:00,2076,1999.0,1036.0,16.0,23.0,-14.0,47.0,laborable,912
2018-01-12 09:00:00,1294,1868.0,942.0,16.0,23.0,-14.0,47.0,laborable,729
2018-01-12 10:00:00,1275,1371.0,726.0,16.0,23.0,-14.0,47.0,laborable,816
2018-01-12 11:00:00,1724,1516.0,865.0,16.0,23.0,-14.0,47.0,laborable,853
2018-01-12 12:00:00,1291,1648.0,877.0,16.0,23.0,-14.0,47.0,laborable,882
2018-01-12 13:00:00,1337,1728.0,870.0,16.0,23.0,-14.0,47.0,laborable,1088
2018-01-12 14:00:00,1513,2086.0,840.0,16.0,23.0,-14.0,47.0,laborable,1208
2018-01-12 15:00:00,1365,1770.0,864.0,16.0,23.0,-14.0,47.0,laborable,998
2018-01-12 16:00:00,1349,1739.0,901.0,16.0,23.0,-14.0,47.0,laborable,980
2018-01-12 17:00:00,1335,1989.0,1042.0,16.0,23.0,-14.0,47.0,laborable,880
2018-01-12 18:00:00,1464,2029.0,1137.0,16.0,23.0,-14.0,47.0,laborable,763
2018-01-12 19:00:00,1465,2026.0,1230.0,16.0,23.0,-14.0,47.0,laborable,779
2018-01-12 20:00:00,1277,1669.0,930.0,16.0,23.0,-14.0,47.0,laborable,611
2018-01-12 21:00:00,1042,1057.0,497.0,16.0,23.0,-14.0,47.0,laborable,365
2018-01-12 22:00:00,801,705.0,296.0,16.0,23.0,-14.0,47.0,laborable,279
2018-01-12 23:00:00,724,539.0,148.0,16.0,23.0,-14.0,47.0,laborable,285
2018-01-13 00:00:00,536,367.0,134.0,51.0,8.0,32.0,70.0,laborable,174
2018-01-13 01:00:00,341,158.0,57.0,51.0,8.0,32.0,70.0,laborable,144
2018-01-13 02:00:00,233,77.0,40.0,51.0,8.0,32.0,70.0,laborable,75
2018-01-13 03:00:00,210,61.0,23.0,51.0,8.0,32.0,70.0,laborable,77
2018-01-13 04:00:00,185,56.0,25.0,51.0,8.0,32.0,70.0,laborable,69
2018-01-13 05:00:00,280,80.0,47.0,51.0,8.0,32.0,70.0,laborable,93
2018-01-13 06:00:00,556,333.0,179.0,51.0,8.0,32.0,70.0,laborable,120
2018-01-13 07:00:00,1181,1417.0,627.0,51.0,8.0,32.0,70.0,laborable,215
2018-01-13 08:00:00,1345,2242.0,1107.0,51.0,8.0,32.0,70.0,laborable,362
2018-01-13 09:00:00,1269,1980.0,946.0,51.0,8.0,32.0,70.0,laborable,512
2018-01-13 10:00:00,1266,1303.0,773.0,51.0,8.0,32.0,70.0,laborable,664
2018-01-13 11:00:00,1316,1645.0,860.0,51.0,8.0,32.0,70.0,laborable,719
2018-01-13 12:00:00,1386,1632.0,842.0,51.0,8.0,32.0,70.0,laborable,778
2018-01-13 13:00:00,1416,1767.0,888.0,51.0,8.0,32.0,70.0,laborable,701
2018-01-13 14:00:00,1574,2134.0,835.0,51.0,8.0,32.0,70.0,laborable,463
2018-01-13 15:00:00,1404,1805.0,816.0,51.0,8.0,32.0,70.0,laborable,408
2018-01-13 16:00:00,1375,1717.0,889.0,51.0,8.0,32.0,70.0,laborable,477
2018-01-13 17:00:00,1351,1963.0,1030.0,51.0,8.0,32.0,70.0,laborable,594
2018-01-13 18:00:00,1889,2065.0,1203.0,51.0,8.0,32.0,70.0,laborable,609
2018-01-13 19:00:00,1280,1901.0,1023.0,51.0,8.0,32.0,70.0,laborable,566
2018-01-13 20:00:00,1186,1786.0,746.0,51.0,8.0,32.0,70.0,laborable,495
2018-01-13 21:00:00,1059,1368.0,506.0,51.0,8.0,32.0,70.0,laborable,334
2018-01-13 22:00:00,871,863.0,296.0,51.0,8.0,32.0,70.0,laborable,252
2018-01-13 23:00:00,836,582.0,201.0,51.0,8.0,32.0,70.0,laborable,276
2018-01-14 00:00:00,642,480.0,175.0,58.0,0.0,29.0,88.0,laborable,203
2018-01-14 01:00:00,422,198.0,75.0,58.0,0.0,29.0,88.0,laborable,128
2018-01-14 02:00:00,339,89.0,39.0,58.0,0.0,29.0,88.0,laborable,88
2018-01-14 03:00:00,238,119.0,28.0,58.0,0.0,29.0,88.0,laborable,54
2018-01-14 04:00:00,284,61.0,20.0,58.0,0.0,29.0,88.0,laborable,65
2018-01-14 05:00:00,366,116.0,63.0,58.0,0.0,29.0,88.0,laborable,80
2018-01-14 06:00:00,531,327.0,201.0,58.0,0.0,29.0,88.0,laborable,91
2018-01-14 07:00:00,1133,1493.0,630.0,58.0,0.0,29.0,88.0,laborable,100
2018-01-14 08:00:00,1418,2279.0,1099.0,58.0,0.0,29.0,88.0,laborable,199
2018-01-14 09:00:00,1334,1946.0,910.0,58.0,0.0,29.0,88.0,laborable,283
2018-01-14 10:00:00,1221,1403.0,750.0,58.0,0.0,29.0,88.0,laborable,378
2018-01-14 11:00:00,1424,1494.0,817.0,58.0,0.0,29.0,88.0,laborable,523
2018-01-14 12:00:00,1513,1801.0,864.0,58.0,0.0,29.0,88.0,laborable,607
2018-01-14 13:00:00,1513,1813.0,871.0,58.0,0.0,29.0,88.0,laborable,573
2018-01-14 14:00:00,1650,2042.0,851.0,58.0,0.0,29.0,88.0,laborable,351
2018-01-14 15:00:00,1344,1816.0,893.0,58.0,0.0,29.0,88.0,laborable,364
2018-01-14 16:00:00,1656,1744.0,925.0,58.0,0.0,29.0,88.0,laborable,463
2018-01-14 17:00:00,1356,1965.0,1071.0,58.0,0.0,29.0,88.0,laborable,495
2018-01-14 18:00:00,1508,2181.0,1156.0,58.0,0.0,29.0,88.0,laborable,496
2018-01-14 19:00:00,1471,1970.0,1054.0,58.0,0.0,29.0,88.0,laborable,459
2018-01-14 20:00:00,1362,1728.0,774.0,58.0,0.0,29.0,88.0,laborable,350
2018-01-14 21:00:00,1142,1245.0,543.0,58.0,0.0,29.0,88.0,laborable,225
2018-01-14 22:00:00,1026,813.0,300.0,58.0,0.0,29.0,88.0,laborable,149
2018-01-14 23:00:00,955,582.0,202.0,58.0,0.0,29.0,88.0,laborable,89
2018-01-15 00:00:00,1110,527.0,151.0,38.0,0.0,-3.0,79.0,laborable,45
2018-01-15 01:00:00,636,284.0,85.0,38.0,0.0,-3.0,79.0,laborable,23
2018-01-15 02:00:00,476,167.0,50.0,38.0,0.0,-3.0,79.0,laborable,22
2018-01-15 03:00:00,360,122.0,34.0,38.0,0.0,-3.0,79.0,laborable,23
2018-01-15 04:00:00,328,106.0,24.0,38.0,0.0,-3.0,79.0,laborable,48
2018-01-15 05:00:00,384,151.0,61.0,38.0,0.0,-3.0,79.0,laborable,188
2018-01-15 06:00:00,574,341.0,197.0,38.0,0.0,-3.0,79.0,laborable,633
2018-01-15 07:00:00,1198,1497.0,647.0,38.0,0.0,-3.0,79.0,laborable,1091
2018-01-15 08:00:00,1432,2200.0,1008.0,38.0,0.0,-3.0,79.0,laborable,923
2018-01-15 09:00:00,1313,1818.0,912.0,38.0,0.0,-3.0,79.0,laborable,764
2018-01-15 10:00:00,1164,1385.0,729.0,38.0,0.0,-3.0,79.0,laborable,828
2018-01-15 11:00:00,1350,1606.0,816.0,38.0,0.0,-3.0,79.0,laborable,807
2018-01-15 12:00:00,1434,1737.0,853.0,38.0,0.0,-3.0,79.0,laborable,856
2018-01-15 13:00:00,1477,1942.0,882.0,38.0,0.0,-3.0,79.0,laborable,838
2018-01-15 14:00:00,1725,2360.0,1088.0,38.0,0.0,-3.0,79.0,laborable,908
2018-01-15 15:00:00,1715,2160.0,1208.0,38.0,0.0,-3.0,79.0,laborable,876
2018-01-15 16:00:00,1407,1776.0,998.0,38.0,0.0,-3.0,79.0,laborable,1019
2018-01-15 17:00:00,1317,2032.0,980.0,38.0,0.0,-3.0,79.0,laborable,1163
2018-01-15 18:00:00,1259,1764.0,880.0,38.0,0.0,-3.0,79.0,laborable,996
2018-01-15 19:00:00,1219,1630.0,763.0,38.0,0.0,-3.0,79.0,laborable,711
2018-01-15 20:00:00,1229,1631.0,779.0,38.0,0.0,-3.0,79.0,laborable,459
2018-01-15 21:00:00,1165,1271.0,611.0,38.0,0.0,-3.0,79.0,laborable,310
2018-01-15 22:00:00,1116,864.0,365.0,38.0,0.0,-3.0,79.0,laborable,162
2018-01-15 23:00:00,1047,614.0,279.0,38.0,0.0,-3.0,79.0,laborable,114
2018-01-16 00:00:00,1091,705.0,285.0,40.0,60.0,24.0,56.0,sábado,52
2018-01-16 01:00:00,1073,565.0,174.0,40.0,60.0,24.0,56.0,sábado,33
2018-01-16 02:00:00,825,358.0,144.0,40.0,60.0,24.0,56.0,sábado,21
2018-01-16 03:00:00,765,267.0,75.0,40.0,60.0,24.0,56.0,sábado,19
2018-01-16 04:00:00,655,240.0,77.0,40.0,60.0,24.0,56.0,sábado,51
2018-01-16 05:00:00,586,274.0,69.0,40.0,60.0,24.0,56.0,sábado,192
2018-01-16 06:00:00,517,387.0,93.0,40.0,60.0,24.0,56.0,sábado,613
2018-01-16 07:00:00,497,300.0,120.0,40.0,60.0,24.0,56.0,sábado,1058
2018-01-16 08:00:00,487,427.0,215.0,40.0,60.0,24.0,56.0,sábado,920
2018-01-16 09:00:00,696,683.0,362.0,40.0,60.0,24.0,56.0,sábado,821
2018-01-16 10:00:00,840,916.0,512.0,40.0,60.0,24.0,56.0,sábado,846
2018-01-16 11:00:00,902,1095.0,664.0,40.0,60.0,24.0,56.0,sábado,840
2018-01-16 12:00:00,1040,1353.0,719.0,40.0,60.0,24.0,56.0,sábado,891
2018-01-16 13:00:00,1133,1466.0,778.0,40.0,60.0,24.0,56.0,sábado,878
